Company Name,Sector,Market Cap,Stock P/E,Year,Revenue,Net Profit
GHCL Ltd,Chemicals,5554.0,6.27,Mar 2016,2531.0,258.0
GHCL Ltd,Chemicals,5554.0,6.27,Mar 2017,2784.0,380.0
GHCL Ltd,Chemicals,5554.0,6.27,Mar 2018,2919.0,356.0
GHCL Ltd,Chemicals,5554.0,6.27,Mar 2019,3341.0,351.0
GHCL Ltd,Chemicals,5554.0,6.27,Mar 2020,3305.0,397.0
GHCL Ltd,Chemicals,5554.0,6.27,Mar 2021,2491.0,326.0
GHCL Ltd,Chemicals,5554.0,6.27,Mar 2022,3052.0,650.0
GHCL Ltd,Chemicals,5554.0,6.27,Mar 2023,4545.0,1142.0
GHCL Ltd,Chemicals,5554.0,6.27,TTM,4043.0,1048.0
Wockhardt Ltd,Pharmaceuticals,6115.0,,Mar 2012,4350.0,343.0
Wockhardt Ltd,Pharmaceuticals,6115.0,,Mar 2013,5609.0,1594.0
Wockhardt Ltd,Pharmaceuticals,6115.0,,Mar 2014,4830.0,843.0
Wockhardt Ltd,Pharmaceuticals,6115.0,,Mar 2015,4482.0,413.0
Wockhardt Ltd,Pharmaceuticals,6115.0,,Mar 2016,4453.0,252.0
Wockhardt Ltd,Pharmaceuticals,6115.0,,Mar 2017,4015.0,-226.0
Wockhardt Ltd,Pharmaceuticals,6115.0,,Mar 2018,3937.0,-667.0
Wockhardt Ltd,Pharmaceuticals,6115.0,,Mar 2019,3566.0,-217.0
Wockhardt Ltd,Pharmaceuticals,6115.0,,Mar 2020,2844.0,-43.0
Wockhardt Ltd,Pharmaceuticals,6115.0,,Mar 2021,2708.0,688.0
Wockhardt Ltd,Pharmaceuticals,6115.0,,Mar 2022,3230.0,-279.0
Wockhardt Ltd,Pharmaceuticals,6115.0,,Mar 2023,2651.0,-621.0
Wockhardt Ltd,Pharmaceuticals,6115.0,,TTM,2774.0,-548.0
Telesys Info-Infra (I) Ltd,IT - Software,19.4,102.0,Mar 2007,0.23,-0.28
Telesys Info-Infra (I) Ltd,IT - Software,19.4,102.0,Mar 2008,6.6,-1.65
Telesys Info-Infra (I) Ltd,IT - Software,19.4,102.0,Mar 2009,-0.85,-1.87
Telesys Info-Infra (I) Ltd,IT - Software,19.4,102.0,Mar 2010,0.03,-1.2
Telesys Info-Infra (I) Ltd,IT - Software,19.4,102.0,Mar 2011,0.01,0.58
Telesys Info-Infra (I) Ltd,IT - Software,19.4,102.0,Mar 2017,0.03,-1.37
Telesys Info-Infra (I) Ltd,IT - Software,19.4,102.0,Mar 2018,0.23,0.14
Telesys Info-Infra (I) Ltd,IT - Software,19.4,102.0,Mar 2019,0.5,0.29
Telesys Info-Infra (I) Ltd,IT - Software,19.4,102.0,Mar 2020,0.26,0.13
Telesys Info-Infra (I) Ltd,IT - Software,19.4,102.0,Mar 2021,13.87,1.44
Telesys Info-Infra (I) Ltd,IT - Software,19.4,102.0,Mar 2022,63.35,0.67
Telesys Info-Infra (I) Ltd,IT - Software,19.4,102.0,Mar 2023,68.9,0.21
Telesys Info-Infra (I) Ltd,IT - Software,19.4,102.0,TTM,62.93,0.19
Sakar Healthcare Ltd,Pharmaceuticals,854.0,59.2,Mar 2012,16.0,1.0
Sakar Healthcare Ltd,Pharmaceuticals,854.0,59.2,Mar 2013,22.0,1.0
Sakar Healthcare Ltd,Pharmaceuticals,854.0,59.2,Mar 2014,30.0,2.0
Sakar Healthcare Ltd,Pharmaceuticals,854.0,59.2,Mar 2015,35.0,2.0
Sakar Healthcare Ltd,Pharmaceuticals,854.0,59.2,Mar 2016,41.0,2.0
Sakar Healthcare Ltd,Pharmaceuticals,854.0,59.2,Mar 2017,44.0,3.0
Sakar Healthcare Ltd,Pharmaceuticals,854.0,59.2,Mar 2018,53.0,4.0
Sakar Healthcare Ltd,Pharmaceuticals,854.0,59.2,Mar 2019,68.0,7.0
Sakar Healthcare Ltd,Pharmaceuticals,854.0,59.2,Mar 2020,83.0,10.0
Sakar Healthcare Ltd,Pharmaceuticals,854.0,59.2,Mar 2021,95.0,11.0
Sakar Healthcare Ltd,Pharmaceuticals,854.0,59.2,Mar 2022,128.0,15.0
Sakar Healthcare Ltd,Pharmaceuticals,854.0,59.2,Mar 2023,133.0,13.0
Sakar Healthcare Ltd,Pharmaceuticals,854.0,59.2,TTM,147.0,14.0
Yarn Syndicate Ltd,Trading,8.97,,Mar 2012,6.18,-1.45
Yarn Syndicate Ltd,Trading,8.97,,Mar 2013,1.78,-1.44
Yarn Syndicate Ltd,Trading,8.97,,Mar 2014,3.04,0.36
Yarn Syndicate Ltd,Trading,8.97,,Mar 2015,0.01,-1.71
Yarn Syndicate Ltd,Trading,8.97,,Mar 2016,0.03,-3.01
Yarn Syndicate Ltd,Trading,8.97,,Mar 2017,8.3,-0.0
Yarn Syndicate Ltd,Trading,8.97,,Mar 2018,2.73,2.2
Yarn Syndicate Ltd,Trading,8.97,,Mar 2019,3.65,0.14
Yarn Syndicate Ltd,Trading,8.97,,Mar 2020,-0.0,-1.34
Yarn Syndicate Ltd,Trading,8.97,,Mar 2021,-0.0,-0.35
Yarn Syndicate Ltd,Trading,8.97,,Mar 2022,-0.0,0.4
Yarn Syndicate Ltd,Trading,8.97,,Mar 2023,-0.0,-0.16
Yarn Syndicate Ltd,Trading,8.97,,TTM,0.48,-0.08
Hariom Pipe Industries Ltd,Steel,1728.0,30.0,Mar 2017,87.0,2.0
Hariom Pipe Industries Ltd,Steel,1728.0,30.0,Mar 2018,105.0,6.0
Hariom Pipe Industries Ltd,Steel,1728.0,30.0,Mar 2019,134.0,8.0
Hariom Pipe Industries Ltd,Steel,1728.0,30.0,Mar 2020,161.0,8.0
Hariom Pipe Industries Ltd,Steel,1728.0,30.0,Mar 2021,254.0,15.0
Hariom Pipe Industries Ltd,Steel,1728.0,30.0,Mar 2022,431.0,32.0
Hariom Pipe Industries Ltd,Steel,1728.0,30.0,Mar 2023,644.0,46.0
Hariom Pipe Industries Ltd,Steel,1728.0,30.0,TTM,917.0,58.0
Shri Keshav Cements _ Infra Ltd,Cement,362.0,,Mar 2012,39.0,1.0
Shri Keshav Cements _ Infra Ltd,Cement,362.0,,Mar 2013,50.0,2.0
Shri Keshav Cements _ Infra Ltd,Cement,362.0,,Mar 2014,48.0,2.0
Shri Keshav Cements _ Infra Ltd,Cement,362.0,,Mar 2015,51.0,3.0
Shri Keshav Cements _ Infra Ltd,Cement,362.0,,Mar 2016,55.0,4.0
Shri Keshav Cements _ Infra Ltd,Cement,362.0,,Mar 2017,52.0,2.0
Shri Keshav Cements _ Infra Ltd,Cement,362.0,,Mar 2018,52.0,-2.0
Shri Keshav Cements _ Infra Ltd,Cement,362.0,,Mar 2019,70.0,-20.0
Shri Keshav Cements _ Infra Ltd,Cement,362.0,,Mar 2020,68.0,-8.0
Shri Keshav Cements _ Infra Ltd,Cement,362.0,,Mar 2021,80.0,-8.0
Shri Keshav Cements _ Infra Ltd,Cement,362.0,,Mar 2022,114.0,9.0
Shri Keshav Cements _ Infra Ltd,Cement,362.0,,Mar 2023,123.0,3.0
Shri Keshav Cements _ Infra Ltd,Cement,362.0,,TTM,123.0,-22.0
Ambo Agritec Ltd,Edible Oil,24.5,20.7,2019-03-01,62.84,0.43
Ambo Agritec Ltd,Edible Oil,24.5,20.7,2020-03-01,73.36,0.32
Ambo Agritec Ltd,Edible Oil,24.5,20.7,2021-03-01,47.13,0.19
Ambo Agritec Ltd,Edible Oil,24.5,20.7,2022-03-01,94.65,1.19
Ambo Agritec Ltd,Edible Oil,24.5,20.7,2023-03-01,80.85,1.18
Universal Arts Ltd,Entertainment,2.03,,Jun 2012,0.65,0.18
Universal Arts Ltd,Entertainment,2.03,,Jun 2013,0.57,-0.15
Universal Arts Ltd,Entertainment,2.03,,Jun 2014,4.7,-0.04
Universal Arts Ltd,Entertainment,2.03,,Mar 2015,4.7,0.19
Universal Arts Ltd,Entertainment,2.03,,Mar 2016,0.95,-0.56
Universal Arts Ltd,Entertainment,2.03,,Mar 2017,0.21,0.0
Universal Arts Ltd,Entertainment,2.03,,Mar 2018,0.01,-0.13
Universal Arts Ltd,Entertainment,2.03,,Mar 2019,0.24,-0.05
Universal Arts Ltd,Entertainment,2.03,,Mar 2020,5.48,0.02
Universal Arts Ltd,Entertainment,2.03,,Mar 2021,1.13,-0.09
Universal Arts Ltd,Entertainment,2.03,,Mar 2022,0.95,-0.18
Universal Arts Ltd,Entertainment,2.03,,Mar 2023,0.07,-0.2
Universal Arts Ltd,Entertainment,2.03,,TTM,0.07,-0.4
Vijay Textiles Ltd,Textiles,49.3,,Mar 2012,99.68,0.51
Vijay Textiles Ltd,Textiles,49.3,,Mar 2013,92.64,-0.81
Vijay Textiles Ltd,Textiles,49.3,,Mar 2014,106.03,1.98
Vijay Textiles Ltd,Textiles,49.3,,Mar 2015,89.26,-19.27
Vijay Textiles Ltd,Textiles,49.3,,Mar 2016,107.9,1.01
Vijay Textiles Ltd,Textiles,49.3,,Mar 2017,115.96,4.57
Vijay Textiles Ltd,Textiles,49.3,,Mar 2018,110.29,8.03
Vijay Textiles Ltd,Textiles,49.3,,Mar 2019,94.85,3.01
Vijay Textiles Ltd,Textiles,49.3,,Mar 2020,65.81,-5.76
Vijay Textiles Ltd,Textiles,49.3,,Mar 2021,25.21,-23.96
Vijay Textiles Ltd,Textiles,49.3,,Mar 2022,25.93,-11.51
Vijay Textiles Ltd,Textiles,49.3,,Mar 2023,25.73,-6.53
Vijay Textiles Ltd,Textiles,49.3,,TTM,23.76,-7.88
Sarthak Metals Ltd,Mining & Mineral products,349.0,14.4,Mar 2012,101.0,2.0
Sarthak Metals Ltd,Mining & Mineral products,349.0,14.4,Mar 2013,113.0,2.0
Sarthak Metals Ltd,Mining & Mineral products,349.0,14.4,Mar 2014,147.0,3.0
Sarthak Metals Ltd,Mining & Mineral products,349.0,14.4,Mar 2015,151.0,3.0
Sarthak Metals Ltd,Mining & Mineral products,349.0,14.4,Mar 2016,128.0,4.0
Sarthak Metals Ltd,Mining & Mineral products,349.0,14.4,Mar 2017,152.0,4.0
Sarthak Metals Ltd,Mining & Mineral products,349.0,14.4,Mar 2018,171.0,5.0
Sarthak Metals Ltd,Mining & Mineral products,349.0,14.4,Mar 2019,189.0,6.0
Sarthak Metals Ltd,Mining & Mineral products,349.0,14.4,Mar 2020,214.0,5.0
Sarthak Metals Ltd,Mining & Mineral products,349.0,14.4,Mar 2021,222.0,8.0
Sarthak Metals Ltd,Mining & Mineral products,349.0,14.4,Mar 2022,457.0,27.0
Sarthak Metals Ltd,Mining & Mineral products,349.0,14.4,Mar 2023,408.0,30.0
Sarthak Metals Ltd,Mining & Mineral products,349.0,14.4,TTM,333.0,24.0
Oswal Agro Mills Ltd,Trading,455.0,57.0,Mar 2012,9.49,-18.5
Oswal Agro Mills Ltd,Trading,455.0,57.0,Mar 2013,45.91,-6.42
Oswal Agro Mills Ltd,Trading,455.0,57.0,Mar 2014,11.59,26.33
Oswal Agro Mills Ltd,Trading,455.0,57.0,Mar 2015,42.43,16.04
Oswal Agro Mills Ltd,Trading,455.0,57.0,Mar 2016,15.12,16.62
Oswal Agro Mills Ltd,Trading,455.0,57.0,Mar 2017,15.5,31.1
Oswal Agro Mills Ltd,Trading,455.0,57.0,Mar 2018,22.37,27.22
Oswal Agro Mills Ltd,Trading,455.0,57.0,Mar 2019,0.0,26.38
Oswal Agro Mills Ltd,Trading,455.0,57.0,Mar 2020,14.61,32.39
Oswal Agro Mills Ltd,Trading,455.0,57.0,Mar 2021,29.27,23.2
Oswal Agro Mills Ltd,Trading,455.0,57.0,Mar 2022,11.02,19.09
Oswal Agro Mills Ltd,Trading,455.0,57.0,Mar 2023,27.95,23.88
Oswal Agro Mills Ltd,Trading,455.0,57.0,TTM,28.76,7.98
Sunteck Realty Ltd,Realty,6527.0,,Mar 2012,17.0,5.0
Sunteck Realty Ltd,Realty,6527.0,,Mar 2013,30.0,5.0
Sunteck Realty Ltd,Realty,6527.0,,Mar 2014,926.0,183.0
Sunteck Realty Ltd,Realty,6527.0,,Mar 2015,303.0,81.0
Sunteck Realty Ltd,Realty,6527.0,,Mar 2016,243.0,27.0
Sunteck Realty Ltd,Realty,6527.0,,Mar 2017,952.0,216.0
Sunteck Realty Ltd,Realty,6527.0,,Mar 2018,888.0,224.0
Sunteck Realty Ltd,Realty,6527.0,,Mar 2019,857.0,241.0
Sunteck Realty Ltd,Realty,6527.0,,Mar 2020,560.0,75.0
Sunteck Realty Ltd,Realty,6527.0,,Mar 2021,614.0,42.0
Sunteck Realty Ltd,Realty,6527.0,,Mar 2022,513.0,25.0
Sunteck Realty Ltd,Realty,6527.0,,Mar 2023,362.0,1.0
Sunteck Realty Ltd,Realty,6527.0,,TTM,234.0,-47.0
Maral Overseas Ltd,Textiles,287.0,,Mar 2012,536.0,-2.0
Maral Overseas Ltd,Textiles,287.0,,Mar 2013,559.0,24.0
Maral Overseas Ltd,Textiles,287.0,,Mar 2014,653.0,29.0
Maral Overseas Ltd,Textiles,287.0,,Mar 2015,648.0,17.0
Maral Overseas Ltd,Textiles,287.0,,Mar 2016,619.0,10.0
Maral Overseas Ltd,Textiles,287.0,,Mar 2017,666.0,14.0
Maral Overseas Ltd,Textiles,287.0,,Mar 2018,641.0,1.0
Maral Overseas Ltd,Textiles,287.0,,Mar 2019,757.0,8.0
Maral Overseas Ltd,Textiles,287.0,,Mar 2020,676.0,-15.0
Maral Overseas Ltd,Textiles,287.0,,Mar 2021,632.0,13.0
Maral Overseas Ltd,Textiles,287.0,,Mar 2022,1082.0,67.0
Maral Overseas Ltd,Textiles,287.0,,Mar 2023,1026.0,-16.0
Maral Overseas Ltd,Textiles,287.0,,TTM,982.0,-24.0
Ganesh Holdings Ltd,Finance,2.24,37.3,Mar 2012,0.16,0.04
Ganesh Holdings Ltd,Finance,2.24,37.3,Mar 2013,7.2,0.04
Ganesh Holdings Ltd,Finance,2.24,37.3,Mar 2014,4.57,0.0
Ganesh Holdings Ltd,Finance,2.24,37.3,Mar 2015,0.78,-0.15
Ganesh Holdings Ltd,Finance,2.24,37.3,Mar 2016,0.18,-0.02
Ganesh Holdings Ltd,Finance,2.24,37.3,Mar 2017,0.05,-0.17
Ganesh Holdings Ltd,Finance,2.24,37.3,Mar 2018,0.25,0.01
Ganesh Holdings Ltd,Finance,2.24,37.3,Mar 2019,0.16,-0.07
Ganesh Holdings Ltd,Finance,2.24,37.3,Mar 2020,0.02,-0.16
Ganesh Holdings Ltd,Finance,2.24,37.3,Mar 2021,0.18,0.06
Ganesh Holdings Ltd,Finance,2.24,37.3,Mar 2022,0.02,-0.13
Ganesh Holdings Ltd,Finance,2.24,37.3,Mar 2023,0.2,0.03
Ganesh Holdings Ltd,Finance,2.24,37.3,TTM,0.24,0.06
Sunshine Capital Ltd,Finance,122.0,,Mar 2012,0.95,0.3
Sunshine Capital Ltd,Finance,122.0,,Mar 2013,0.87,-0.9
Sunshine Capital Ltd,Finance,122.0,,Mar 2014,1.06,1.35
Sunshine Capital Ltd,Finance,122.0,,Mar 2015,1.17,0.34
Sunshine Capital Ltd,Finance,122.0,,Mar 2016,1.0,0.35
Sunshine Capital Ltd,Finance,122.0,,Mar 2017,1.19,0.44
Sunshine Capital Ltd,Finance,122.0,,Mar 2018,0.21,0.01
Sunshine Capital Ltd,Finance,122.0,,Mar 2019,1.11,0.49
Sunshine Capital Ltd,Finance,122.0,,Mar 2020,3.09,0.74
Sunshine Capital Ltd,Finance,122.0,,Mar 2021,2.8,0.89
Sunshine Capital Ltd,Finance,122.0,,Mar 2022,7.62,-7.21
Sunshine Capital Ltd,Finance,122.0,,Mar 2023,7.67,1.79
Sunshine Capital Ltd,Finance,122.0,,TTM,7.78,-0.54
Golechha Global Finance Ltd,Finance,7.95,,Mar 2012,0.46,0.14
Golechha Global Finance Ltd,Finance,7.95,,Mar 2013,0.6,0.13
Golechha Global Finance Ltd,Finance,7.95,,Mar 2014,0.63,0.14
Golechha Global Finance Ltd,Finance,7.95,,Mar 2015,0.63,0.17
Golechha Global Finance Ltd,Finance,7.95,,Mar 2016,0.65,0.18
Golechha Global Finance Ltd,Finance,7.95,,Mar 2017,0.76,0.21
Golechha Global Finance Ltd,Finance,7.95,,Mar 2018,0.85,0.18
Golechha Global Finance Ltd,Finance,7.95,,Mar 2019,0.92,0.44
Golechha Global Finance Ltd,Finance,7.95,,Mar 2020,0.95,0.38
Golechha Global Finance Ltd,Finance,7.95,,Mar 2021,0.9,0.31
Golechha Global Finance Ltd,Finance,7.95,,Mar 2022,1.19,0.4
Golechha Global Finance Ltd,Finance,7.95,,Mar 2023,22.25,-1.75
Golechha Global Finance Ltd,Finance,7.95,,TTM,20.84,-4.69
United Nilgiri Tea Estates Company Ltd,Plantation & Plantation Products,162.0,11.2,Mar 2012,32.0,4.0
United Nilgiri Tea Estates Company Ltd,Plantation & Plantation Products,162.0,11.2,Mar 2013,37.0,6.0
United Nilgiri Tea Estates Company Ltd,Plantation & Plantation Products,162.0,11.2,Mar 2014,49.0,8.0
United Nilgiri Tea Estates Company Ltd,Plantation & Plantation Products,162.0,11.2,Mar 2015,51.0,9.0
United Nilgiri Tea Estates Company Ltd,Plantation & Plantation Products,162.0,11.2,Mar 2016,57.0,10.0
United Nilgiri Tea Estates Company Ltd,Plantation & Plantation Products,162.0,11.2,Mar 2017,54.0,9.0
United Nilgiri Tea Estates Company Ltd,Plantation & Plantation Products,162.0,11.2,Mar 2018,62.0,12.0
United Nilgiri Tea Estates Company Ltd,Plantation & Plantation Products,162.0,11.2,Mar 2019,66.0,14.0
United Nilgiri Tea Estates Company Ltd,Plantation & Plantation Products,162.0,11.2,Mar 2020,63.0,11.0
United Nilgiri Tea Estates Company Ltd,Plantation & Plantation Products,162.0,11.2,Mar 2021,66.0,12.0
United Nilgiri Tea Estates Company Ltd,Plantation & Plantation Products,162.0,11.2,Mar 2022,76.0,10.0
United Nilgiri Tea Estates Company Ltd,Plantation & Plantation Products,162.0,11.2,Mar 2023,84.0,12.0
United Nilgiri Tea Estates Company Ltd,Plantation & Plantation Products,162.0,11.2,TTM,75.0,14.0
KEN Financial Services Ltd,Finance,4.03,10.1,Mar 2012,-0.08,-0.14
KEN Financial Services Ltd,Finance,4.03,10.1,Mar 2013,-0.94,-0.99
KEN Financial Services Ltd,Finance,4.03,10.1,Mar 2014,-0.04,-0.12
KEN Financial Services Ltd,Finance,4.03,10.1,Mar 2015,0.06,-0.02
KEN Financial Services Ltd,Finance,4.03,10.1,Mar 2016,0.16,0.03
KEN Financial Services Ltd,Finance,4.03,10.1,Mar 2017,0.75,0.0
KEN Financial Services Ltd,Finance,4.03,10.1,Mar 2018,0.33,0.09
KEN Financial Services Ltd,Finance,4.03,10.1,Mar 2019,2.11,0.22
KEN Financial Services Ltd,Finance,4.03,10.1,Mar 2020,17.68,1.37
KEN Financial Services Ltd,Finance,4.03,10.1,Mar 2021,9.0,0.43
KEN Financial Services Ltd,Finance,4.03,10.1,Mar 2022,7.23,0.75
KEN Financial Services Ltd,Finance,4.03,10.1,Mar 2023,7.83,0.62
KEN Financial Services Ltd,Finance,4.03,10.1,TTM,1.44,0.4
Monte Carlo Fashions Ltd,Textiles,1466.0,13.6,Mar 2012,364.0,49.0
Monte Carlo Fashions Ltd,Textiles,1466.0,13.6,Mar 2013,393.0,49.0
Monte Carlo Fashions Ltd,Textiles,1466.0,13.6,Mar 2014,490.0,54.0
Monte Carlo Fashions Ltd,Textiles,1466.0,13.6,Mar 2015,577.0,60.0
Monte Carlo Fashions Ltd,Textiles,1466.0,13.6,Mar 2016,618.0,59.0
Monte Carlo Fashions Ltd,Textiles,1466.0,13.6,Mar 2017,577.0,44.0
Monte Carlo Fashions Ltd,Textiles,1466.0,13.6,Mar 2018,576.0,68.0
Monte Carlo Fashions Ltd,Textiles,1466.0,13.6,Mar 2019,656.0,60.0
Monte Carlo Fashions Ltd,Textiles,1466.0,13.6,Mar 2020,726.0,63.0
Monte Carlo Fashions Ltd,Textiles,1466.0,13.6,Mar 2021,622.0,66.0
Monte Carlo Fashions Ltd,Textiles,1466.0,13.6,Mar 2022,904.0,114.0
Monte Carlo Fashions Ltd,Textiles,1466.0,13.6,Mar 2023,1118.0,133.0
Monte Carlo Fashions Ltd,Textiles,1466.0,13.6,TTM,1107.0,108.0
Maharashtra Seamless Ltd,Steel,12400.0,11.5,Mar 2012,2300.0,308.0
Maharashtra Seamless Ltd,Steel,12400.0,11.5,Mar 2013,1729.0,152.0
Maharashtra Seamless Ltd,Steel,12400.0,11.5,Mar 2014,1209.0,102.0
Maharashtra Seamless Ltd,Steel,12400.0,11.5,Mar 2015,1355.0,118.0
Maharashtra Seamless Ltd,Steel,12400.0,11.5,Mar 2016,1019.0,-24.0
Maharashtra Seamless Ltd,Steel,12400.0,11.5,Mar 2017,1434.0,116.0
Maharashtra Seamless Ltd,Steel,12400.0,11.5,Mar 2018,2150.0,200.0
Maharashtra Seamless Ltd,Steel,12400.0,11.5,Mar 2019,3052.0,202.0
Maharashtra Seamless Ltd,Steel,12400.0,11.5,Mar 2020,2645.0,115.0
Maharashtra Seamless Ltd,Steel,12400.0,11.5,Mar 2021,2308.0,121.0
Maharashtra Seamless Ltd,Steel,12400.0,11.5,Mar 2022,4211.0,692.0
Maharashtra Seamless Ltd,Steel,12400.0,11.5,Mar 2023,5716.0,768.0
Maharashtra Seamless Ltd,Steel,12400.0,11.5,TTM,5730.0,1082.0
DMCC Speciality Chemicals Ltd,Chemicals,827.0,92.9,Mar 2012,81.0,-4.0
DMCC Speciality Chemicals Ltd,Chemicals,827.0,92.9,Mar 2013,86.0,33.0
DMCC Speciality Chemicals Ltd,Chemicals,827.0,92.9,Mar 2014,101.0,16.0
DMCC Speciality Chemicals Ltd,Chemicals,827.0,92.9,Mar 2015,120.0,14.0
DMCC Speciality Chemicals Ltd,Chemicals,827.0,92.9,Mar 2016,108.0,12.0
DMCC Speciality Chemicals Ltd,Chemicals,827.0,92.9,Mar 2017,175.0,17.0
DMCC Speciality Chemicals Ltd,Chemicals,827.0,92.9,Mar 2018,178.0,12.0
DMCC Speciality Chemicals Ltd,Chemicals,827.0,92.9,Mar 2019,227.0,46.0
DMCC Speciality Chemicals Ltd,Chemicals,827.0,92.9,Mar 2020,188.0,31.0
DMCC Speciality Chemicals Ltd,Chemicals,827.0,92.9,Mar 2021,200.0,33.0
DMCC Speciality Chemicals Ltd,Chemicals,827.0,92.9,Mar 2022,326.0,21.0
DMCC Speciality Chemicals Ltd,Chemicals,827.0,92.9,Mar 2023,385.0,7.0
DMCC Speciality Chemicals Ltd,Chemicals,827.0,92.9,TTM,329.0,9.0
T _ I Global Ltd,Capital Goods-Non Electrical Equipment,157.0,13.0,Mar 2012,59.0,1.0
T _ I Global Ltd,Capital Goods-Non Electrical Equipment,157.0,13.0,Mar 2013,74.0,2.0
T _ I Global Ltd,Capital Goods-Non Electrical Equipment,157.0,13.0,Mar 2014,67.0,0.0
T _ I Global Ltd,Capital Goods-Non Electrical Equipment,157.0,13.0,Mar 2015,73.0,1.0
T _ I Global Ltd,Capital Goods-Non Electrical Equipment,157.0,13.0,Mar 2016,101.0,1.0
T _ I Global Ltd,Capital Goods-Non Electrical Equipment,157.0,13.0,Mar 2017,138.0,2.0
T _ I Global Ltd,Capital Goods-Non Electrical Equipment,157.0,13.0,Mar 2018,114.0,4.0
T _ I Global Ltd,Capital Goods-Non Electrical Equipment,157.0,13.0,Mar 2019,132.0,7.0
T _ I Global Ltd,Capital Goods-Non Electrical Equipment,157.0,13.0,Mar 2020,96.0,12.0
T _ I Global Ltd,Capital Goods-Non Electrical Equipment,157.0,13.0,Mar 2021,102.0,10.0
T _ I Global Ltd,Capital Goods-Non Electrical Equipment,157.0,13.0,Mar 2022,103.0,9.0
T _ I Global Ltd,Capital Goods-Non Electrical Equipment,157.0,13.0,Mar 2023,152.0,8.0
T _ I Global Ltd,Capital Goods-Non Electrical Equipment,157.0,13.0,TTM,199.0,12.0
PNC Infratech Ltd,Construction,9016.0,14.7,Mar 2012,1273.0,78.0
PNC Infratech Ltd,Construction,9016.0,14.7,Mar 2013,1306.0,75.0
PNC Infratech Ltd,Construction,9016.0,14.7,Mar 2014,1360.0,51.0
PNC Infratech Ltd,Construction,9016.0,14.7,Mar 2015,1861.0,91.0
PNC Infratech Ltd,Construction,9016.0,14.7,Mar 2016,2837.0,209.0
PNC Infratech Ltd,Construction,9016.0,14.7,Mar 2017,2252.0,118.0
PNC Infratech Ltd,Construction,9016.0,14.7,Mar 2018,2411.0,243.0
PNC Infratech Ltd,Construction,9016.0,14.7,Mar 2019,3774.0,351.0
PNC Infratech Ltd,Construction,9016.0,14.7,Mar 2020,5603.0,550.0
PNC Infratech Ltd,Construction,9016.0,14.7,Mar 2021,5788.0,497.0
PNC Infratech Ltd,Construction,9016.0,14.7,Mar 2022,7208.0,580.0
PNC Infratech Ltd,Construction,9016.0,14.7,Mar 2023,7956.0,658.0
PNC Infratech Ltd,Construction,9016.0,14.7,TTM,8111.0,614.0
Eco Recycling Ltd,Miscellaneous,736.0,71.2,Mar 2008,26.0,1.0
Eco Recycling Ltd,Miscellaneous,736.0,71.2,Mar 2009,21.0,0.0
Eco Recycling Ltd,Miscellaneous,736.0,71.2,Mar 2015,31.0,1.0
Eco Recycling Ltd,Miscellaneous,736.0,71.2,Mar 2016,37.0,-0.0
Eco Recycling Ltd,Miscellaneous,736.0,71.2,Mar 2017,19.0,-2.0
Eco Recycling Ltd,Miscellaneous,736.0,71.2,Mar 2018,12.0,-9.0
Eco Recycling Ltd,Miscellaneous,736.0,71.2,Mar 2019,12.0,1.0
Eco Recycling Ltd,Miscellaneous,736.0,71.2,Mar 2020,12.0,1.0
Eco Recycling Ltd,Miscellaneous,736.0,71.2,Mar 2021,13.0,4.0
Eco Recycling Ltd,Miscellaneous,736.0,71.2,Mar 2022,15.0,13.0
Eco Recycling Ltd,Miscellaneous,736.0,71.2,Mar 2023,18.0,6.0
Eco Recycling Ltd,Miscellaneous,736.0,71.2,TTM,21.0,11.0
FCS Software Solutions Ltd,IT - Software,709.0,392.0,Mar 2012,214.02,1.57
FCS Software Solutions Ltd,IT - Software,709.0,392.0,Mar 2013,116.91,-37.36
FCS Software Solutions Ltd,IT - Software,709.0,392.0,Mar 2014,133.41,-57.68
FCS Software Solutions Ltd,IT - Software,709.0,392.0,Mar 2015,76.56,-44.96
FCS Software Solutions Ltd,IT - Software,709.0,392.0,Mar 2016,42.49,-45.95
FCS Software Solutions Ltd,IT - Software,709.0,392.0,Mar 2017,36.6,-45.5
FCS Software Solutions Ltd,IT - Software,709.0,392.0,Mar 2018,34.31,-58.36
FCS Software Solutions Ltd,IT - Software,709.0,392.0,Mar 2019,40.4,-165.71
FCS Software Solutions Ltd,IT - Software,709.0,392.0,Mar 2020,37.33,-23.8
FCS Software Solutions Ltd,IT - Software,709.0,392.0,Mar 2021,34.06,-12.32
FCS Software Solutions Ltd,IT - Software,709.0,392.0,Mar 2022,34.62,-0.05
FCS Software Solutions Ltd,IT - Software,709.0,392.0,Mar 2023,34.91,1.46
FCS Software Solutions Ltd,IT - Software,709.0,392.0,TTM,35.39,-4.07
Suncity Synthetics Ltd,Textiles,4.67,,Mar 2012,10.05,0.63
Suncity Synthetics Ltd,Textiles,4.67,,Mar 2013,8.14,0.16
Suncity Synthetics Ltd,Textiles,4.67,,Mar 2014,37.86,0.23
Suncity Synthetics Ltd,Textiles,4.67,,Mar 2015,44.47,-0.02
Suncity Synthetics Ltd,Textiles,4.67,,Mar 2016,33.23,-1.18
Suncity Synthetics Ltd,Textiles,4.67,,Mar 2017,37.67,0.13
Suncity Synthetics Ltd,Textiles,4.67,,Mar 2018,37.49,-0.03
